Owner,API #,Longitude,Latitude,Property #,Lease / Well Name,Tank MID,Tank Name,Tank Nbr,Tank Size,BBLS Per Inch,SEC,TWP,RNG,COUNTY
"Continental Resources, Inc.",3300701592,-103.1785528,47.1402634,206459,Filkowski 1-1H,2583,Filkowski - 40687,4,405.21,1.684864865,1,142N,099W,BILLINGS
"Continental Resources, Inc.",3300701585,-103.1992687,47.1675925,206460,Malkowski 1-35H,2637,Malkowski - 41013,1,406.1,1.685062241,35,143N,099W,BILLINGS
"Continental Resources, Inc.",3300701585,-103.1992687,47.1675925,206460,Malkowski 1-35H,2638,Malkowski - 41014 ,2,405.5,1.686070686,35,143N,099W,BILLINGS
"Continental Resources, Inc.",3300701585,-103.1992687,47.1675925,206460,Malkowski 1-35H,2639,Malkowski - 41015,3,405.37,1.685530146,35,143N,099W,BILLINGS
"Continental Resources, Inc.",3300701585,-103.1992687,47.1675925,206460,Malkowski 1-35H,2640,Malkowski - 41016,4,405.39,1.685613306,35,143N,099W,BILLINGS
"Continental Resources, Inc.",3300701714,-103.25869,47.03903,206461,Jennie 1-8H,6673,Jennie - Tank 1,1,400.37856,1.668244,8,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701714,-103.25869,47.03903,206461,Jennie 1-8H,6674,Jennie - Tank 2,2,400.37856,1.668244,8,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701714,-103.25869,47.03903,206461,Jennie 1-8H,6675,Jennie - Tank 3,3,400.37856,1.668244,8,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701579,-103.1369892,47.1403822,206474,Krush 1-5H,2553,Krush - Tank 1,1,404.98,1.68566077,5,142N,098W,BILLINGS
"Continental Resources, Inc.",3300701579,-103.1369892,47.1403822,206474,Krush 1-5H,2554,Krush - Tank 2,2,405.06,1.685993757,5,142N,098W,BILLINGS
"Continental Resources, Inc.",3300701579,-103.1369892,47.1403822,206474,Krush 1-5H,2555,Krush - Tank 3,3,404.59,1.684037461,5,142N,098W,BILLINGS
"Continental Resources, Inc.",3300701579,-103.1369892,47.1403822,206474,Krush 1-5H,2556,Krush - Tank 4,4,404.64,1.684245578,5,142N,098W,BILLINGS
"Continental Resources, Inc.",3300701631,-103.1755129,47.0099575,206480,Armstrong 1-24H,4219,Armstrong - Tank 1,1,404.61066,1.68587775,24,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701631,-103.1755129,47.0099575,206480,Armstrong 1-24H,4220,Armstrong - Tank 2,2,404.66346,1.68609775,24,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701631,-103.1755129,47.0099575,206480,Armstrong 1-24H,4221,Armstrong - Tank 3,3,404.55786,1.68565775,24,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701573,-103.116303,47.0391433,206481,Cerkoney 1-9H,2443,Cerkoney - 40659,1,404.22,1.68425,9,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701573,-103.116303,47.0391433,206481,Cerkoney 1-9H,2444,Cerkoney - 40660,2,404.22,1.68425,9,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701573,-103.116303,47.0391433,206481,Cerkoney 1-9H,2445,Cerkoney - 40661,3,404.42,1.685083333,9,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701573,-103.116303,47.0391433,206481,Cerkoney 1-9H,2447,Cerkoney - 40662,4,404.22,1.68425,9,141N,098W,BILLINGS
"Continental Resources, Inc.",3302500595,-102.8189928,47.4889325,206485,Jensen 1-5H,2475,Jensen - 40621,1,404.11,1.683791667,5,146N,095W,DUNN
"Continental Resources, Inc.",3302500595,-102.8189928,47.4889325,206485,Jensen 1-5H,2474,Jensen - 40622,2,404.63,1.685958333,5,146N,095W,DUNN
"Continental Resources, Inc.",3302500595,-102.8189928,47.4889325,206485,Jensen 1-5H,2473,Jensen - 40623,3,404.57,1.685708333,5,146N,095W,DUNN
"Continental Resources, Inc.",2508322617,-104.7964202,47.7742103,206510,Lazy D 2-9H,2722,Lazy D 2 - Tank 1,1,404.61,1.685875,9,023N,054E,RICHLAND
"Continental Resources, Inc.",2508322617,-104.7964202,47.7742103,206510,Lazy D 2-9H,2723,Lazy D 2 - Tank 2,2,404.56,1.685666667,9,023N,054E,RICHLAND
"Continental Resources, Inc.",2508322617,-104.7964202,47.7742103,206510,Lazy D 2-9H,2724,Lazy D 2 - Tank 3,3,404.5,1.685416667,9,023N,054E,RICHLAND
"Continental Resources, Inc.",2508322617,-104.7964202,47.7742103,206510,Lazy D 2-9H,2725,Lazy D 2 - Tank 4,4,404.18,1.684083333,9,023N,054E,RICHLAND
"Continental Resources, Inc.",2508322705,-104.5931772,47.9101429,206514,Rognas 2-22H,4458,Rognas 2 - Tank 1,1,404.50506,1.68543775,22,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322705,-104.5931772,47.9101429,206514,Rognas 2-22H,4459,Rognas 2 - Tank 2,2,404.45248,1.685218667,22,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322705,-104.5931772,47.9101429,206514,Rognas 2-22H,4460,Rognas 2 - Tank 3,3,404.50506,1.68543775,22,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322705,-104.5931772,47.9101429,206514,Rognas 2-22H,4461,Rognas 2 - Tank 4,4,404.50506,1.68543775,22,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322616,-104.6772519,47.7308383,206542,Patricia 1-28H,2626,Patricia - 40973,1,400,1.670146138,28,023N,055E,RICHLAND
"Continental Resources, Inc.",2508322616,-104.6772519,47.7308383,206542,Patricia 1-28H,2627,Patricia - 40974,2,399.56,1.670052247,28,023N,055E,RICHLAND
"Continental Resources, Inc.",2508322616,-104.6772519,47.7308383,206542,Patricia 1-28H,2628,Patricia - 40975,3,399.13,1.67,28,023N,055E,RICHLAND
"Continental Resources, Inc.",2508322616,-104.6772519,47.7308383,206542,Patricia 1-28H,2629,Patricia - 40976,4,399.56,1.670052247,28,023N,055E,RICHLAND
"Continental Resources, Inc.",3300701700,-103.18832,47.00891,206554,Stuss 1-26H,6929,Stuss - Tank 1,1,400.37856,1.668244,26,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701700,-103.18832,47.00891,206554,Stuss 1-26H,6930,Stuss - Tank 2,2,400.37856,1.668244,26,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701700,-103.18832,47.00891,206554,Stuss 1-26H,6931,Stuss - Tank 3,3,400.37856,1.668244,26,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701707,-103.2142229,47.0084556,206555,Burian 1-27H,6602,Burian - Tank 1,1,400.37856,1.668244,27,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701707,-103.2142229,47.0084556,206555,Burian 1-27H,6603,Burian - Tank 2,2,400.37856,1.668244,27,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701707,-103.2142229,47.0084556,206555,Burian 1-27H,6604,Burian - Tank 3,3,400.37856,1.668244,27,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701703,-103.2103717,47.0376582,206557,Wanner 1-15H,7119,Wanner - Tank 1,1,400.37856,1.668244,15,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701703,-103.2103717,47.0376582,206557,Wanner 1-15H,7120,Wanner - Tank 2,2,400.37856,1.668244,15,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701703,-103.2103717,47.0376582,206557,Wanner 1-15H,7121,Wanner - Tank 3,3,400.37856,1.668244,15,141N,099W,BILLINGS
"Continental Resources, Inc.",3300701729,-103.0878849,47.0102503,206560,Kubas 1-22H,7383,Kubas - Tank 1,1,400.37856,1.668244,22,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701729,-103.0878849,47.0102503,206560,Kubas 1-22H,7384,Kubas - Tank 2,2,400.37856,1.668244,22,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701729,-103.0878849,47.0102503,206560,Kubas 1-22H,7385,Kubas - Tank 3,3,400.37856,1.668244,22,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701718,-103.0467828,47.0668246,206564,Kostelecky 1-1H,7071,Kostelecky - Tank 1,1,400.37856,1.668244,1,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701718,-103.0467828,47.0668246,206564,Kostelecky 1-1H,7072,Kostelecky - Tank 2,2,400.37856,1.668244,1,141N,098W,BILLINGS
"Continental Resources, Inc.",3300701718,-103.0467828,47.0668246,206564,Kostelecky 1-1H,7073,Kostelecky - Tank 3,3,400.37856,1.668244,1,141N,098W,BILLINGS
"Continental Resources, Inc.",3305302798,-103.161202,47.4637342,206590,Hugelen 1-15H,2677,Hugelen - 41055,1,405.12,1.684490644,15,146N,098W,MC KENZIE
"Continental Resources, Inc.",3305302798,-103.161202,47.4637342,206590,Hugelen 1-15H,2678,Hugelen - 41056,2,405.03,1.684116424,15,146N,098W,MC KENZIE
"Continental Resources, Inc.",3305302798,-103.161202,47.4637342,206590,Hugelen 1-15H,2679,Hugelen - 41057,3,405.13,1.684532225,15,146N,098W,MC KENZIE
"Continental Resources, Inc.",3305302933,-103.1129944,47.4303984,206591,Charlie Bob Creek 1-25H,4008,Charlie Bob - Tank 1,1,404.5,1.685416667,25,146N,098W,MC KENZIE
"Continental Resources, Inc.",3305302933,-103.1129944,47.4303984,206591,Charlie Bob Creek 1-25H,4009,Charlie Bob - Tank 2,2,404.4,1.685,25,146N,098W,MC KENZIE
"Continental Resources, Inc.",3305302933,-103.1129944,47.4303984,206591,Charlie Bob Creek 1-25H,4010,Charlie Bob - Tank 3,3,404.5,1.685416667,25,146N,098W,MC KENZIE
"Continental Resources, Inc.",3302300525,-103.0200861,48.7779312,206665,Bliss 1-16H,3115,Bliss - Tank 1,1,404.45,1.685208333,16,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300525,-103.0200861,48.7779312,206665,Bliss 1-16H,3116,Bliss - Tank 2,2,404.5,1.685416667,16,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300525,-103.0200861,48.7779312,206665,Bliss 1-16H,3117,Bliss - Tank 3,3,404.5,1.685416667,16,161N,095W,DIVIDE
"Continental Resources, Inc.",2508322645,-104.6251179,47.936793,206683,Irigoin 1-9,2653,Iriogon - 41064,1,404.24,1.686089677,9,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322645,-104.6251179,47.936793,206683,Irigoin 1-9,2654,Iriogon - 41065,2,403.77,1.685887265,9,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322645,-104.6251179,47.936793,206683,Irigoin 1-9,2655,Iriogon - 41066,3,403.7,1.68559499,9,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322653,-104.8303126,47.7600424,206687,Hazel 1-18H,2688,Hazel - Tank 1,1,404.5,1.685416667,18,023N,054E,RICHLAND
"Continental Resources, Inc.",2508322653,-104.8303126,47.7600424,206687,Hazel 1-18H,2689,Hazel - Tank 2,2,404.5,1.685416667,18,023N,054E,RICHLAND
"Continental Resources, Inc.",2508322653,-104.8303126,47.7600424,206687,Hazel 1-18H,2690,Hazel - Tank 3,3,404.56,1.685666667,18,023N,054E,RICHLAND
"Continental Resources, Inc.",2508322653,-104.8303126,47.7600424,206687,Hazel 1-18H,2691,Hazel - Tank 4,4,404.56,1.685666667,18,023N,054E,RICHLAND
"Continental Resources, Inc.",3301301368,-102.9379827,48.7211252,206693,JH Skarphol 1-31H,2620,Skarphol - 40297,1,402.46,1.669958506,31,161N,094W,BURKE
"Continental Resources, Inc.",3301301368,-102.9379827,48.7211252,206693,JH Skarphol 1-31H,2621,Skarphol - 40298,2,402.49,1.670082988,31,161N,094W,BURKE
"Continental Resources, Inc.",3301301368,-102.9379827,48.7211252,206693,JH Skarphol 1-31H,2622,Skarphol - 40299,3,402.52,1.670207469,31,161N,094W,BURKE
"Continental Resources, Inc.",3302500744,-102.8380494,47.4161104,207005,Skachenko 1-31H,3876,Skachenko - Tank 1,1,404.13,1.683875,31,146N,095W,DUNN
"Continental Resources, Inc.",3302500744,-102.8380494,47.4161104,207005,Skachenko 1-31H,3877,Skachenko - Tank 2,2,404.19,1.684125,31,146N,095W,DUNN
"Continental Resources, Inc.",3302500744,-102.8380494,47.4161104,207005,Skachenko 1-31H,3878,Skachenko - Tank 3,3,404.19,1.684125,31,146N,095W,DUNN
"Continental Resources, Inc.",3302500668,-102.9231719,47.515799,207006,Bang 1-33H,2972,Bang - Tank 1,1,404.13,1.683875,33,147N,096W,DUNN
"Continental Resources, Inc.",3302500668,-102.9231719,47.515799,207006,Bang 1-33H,2973,Bang - Tank 2,2,404.4,1.685,33,147N,096W,DUNN
"Continental Resources, Inc.",3302500668,-102.9231719,47.515799,207006,Bang 1-33H,2974,Bang - Tank 3,3,404.45,1.685208333,33,147N,096W,DUNN
"Continental Resources, Inc.",3302500754,-102.8058543,47.4448694,207013,Mittelstadt 1-20H,3952,Mittelstadt - Tank 1,1,404.24,1.684333333,20,146N,095W,DUNN
"Continental Resources, Inc.",3302500754,-102.8058543,47.4448694,207013,Mittelstadt 1-20H,3953,Mittelstadt - Tank 2,2,404.29,1.684541667,20,146N,095W,DUNN
"Continental Resources, Inc.",3302500754,-102.8058543,47.4448694,207013,Mittelstadt 1-20H,3954,Mittelstadt - Tank 3,3,404.24,1.684333333,20,146N,095W,DUNN
"Continental Resources, Inc.",3302500786,-102.7944568,47.4451076,207014,Kukla 1-21H,4268,Kukla - Tank 1,1,404.55165,1.685631875,21,146N,095W,DUNN
"Continental Resources, Inc.",3302500786,-102.7944568,47.4451076,207014,Kukla 1-21H,4269,Kukla - Tank 2,2,404.60567,1.685856958,21,146N,095W,DUNN
"Continental Resources, Inc.",3302500786,-102.7944568,47.4451076,207014,Kukla 1-21H,4270,Kukla - Tank 3,3,404.55165,1.685631875,21,146N,095W,DUNN
"Continental Resources, Inc.",3302500696,-102.8058547,47.4437727,207015,Bice 1-29H,3068,Bice - Tank 1,1,405.91,1.684273859,29,146N,095W,DUNN
"Continental Resources, Inc.",3302500696,-102.8058547,47.4437727,207015,Bice 1-29H,3069,Bice - Tank 2,2,404.4,1.685,29,146N,095W,DUNN
"Continental Resources, Inc.",3302500696,-102.8058547,47.4437727,207015,Bice 1-29H,3070,Bice - Tank 3,3,405.85,1.684024896,29,146N,095W,DUNN
"Continental Resources, Inc.",3302500811,-102.7838841,47.443945,207016,Hartman 1-28H,4392,Hartman - Tank 1,1,404.66471,1.686102958,28,146N,095W,DUNN
"Continental Resources, Inc.",3302500811,-102.7838841,47.443945,207016,Hartman 1-28H,4393,Hartman - Tank 2,2,404.61066,1.68587775,28,146N,095W,DUNN
"Continental Resources, Inc.",3302500811,-102.7838841,47.443945,207016,Hartman 1-28H,4394,Hartman - Tank 3,3,404.55786,1.68565775,28,146N,095W,DUNN
"Continental Resources, Inc.",3302500630,-102.8545099,47.4575625,207017,Ryden 21-24H,2749,Ryden - 41017,1,385.82,1.684803493,24,146N,096W,DUNN
"Continental Resources, Inc.",3302500630,-102.8545099,47.4575625,207017,Ryden 21-24H,2748,Ryden - 41018,2,386.56,1.686194111,24,146N,096W,DUNN
"Continental Resources, Inc.",3302500630,-102.8545099,47.4575625,207017,Ryden 21-24H,2747,Ryden - 41019,3,389.48,1.686060606,24,146N,096W,DUNN
"Continental Resources, Inc.",3310501697,-102.8859423,48.2703116,207018,Haustveit 1-3H,4133,Haustveit - Tank 1,1,404.61066,1.68587775,3,155N,095W,WILLIAMS
"Continental Resources, Inc.",3310501697,-102.8859423,48.2703116,207018,Haustveit 1-3H,4134,Haustveit - Tank 2,2,404.61066,1.68587775,3,155N,095W,WILLIAMS
"Continental Resources, Inc.",3310501697,-102.8859423,48.2703116,207018,Haustveit 1-3H,4135,Haustveit - Tank 3,3,404.61191,1.685882958,3,155N,095W,WILLIAMS
"Continental Resources, Inc.",3306100541,-102.3517402,48.2970758,207031,Jean Nelson 1-35H,2682,Jean Nelson - Tank 1,1,405.78,1.687234927,35,156N,091W,MOUNTRAIL
"Continental Resources, Inc.",3306100541,-102.3517402,48.2970758,207031,Jean Nelson 1-35H,2683,Jean Nelson - Tank 2,2,405.37,1.687284079,35,156N,091W,MOUNTRAIL
"Continental Resources, Inc.",3306100541,-102.3517402,48.2970758,207031,Jean Nelson 1-35H,2684,Jean Nelson - Tank 3,3,405.73,1.687027027,35,156N,091W,MOUNTRAIL
"Continental Resources, Inc.",3305302799,-103.2033339,47.3585143,207034,Jost 1-20H,2728,Jost - Tank 1,1,404.4,1.685,20,145N,098W,MC KENZIE
"Continental Resources, Inc.",3305302799,-103.2033339,47.3585143,207034,Jost 1-20H,2729,Jost - Tank 2,2,406.01,1.684688797,20,145N,098W,MC KENZIE
"Continental Resources, Inc.",3305302799,-103.2033339,47.3585143,207034,Jost 1-20H,2730,Jost - Tank 3,3,405.44,1.685821206,20,145N,098W,MC KENZIE
"Continental Resources, Inc.",3305302799,-103.2033339,47.3585143,207034,Jost 1-20H,2731,Jost - Tank 4,4,400.37856,1.668244,20,145N,098W,MC KENZIE
"Continental Resources, Inc.",2508322642,-104.7391297,47.9391853,207035,Bidegaray 1-10H,2647,Bidegaray - 40980,1,399.72,1.670721003,10,025N,054E,RICHLAND
"Continental Resources, Inc.",2508322642,-104.7391297,47.9391853,207035,Bidegaray 1-10H,2648,Bidegaray - 40981,2,399.56,1.670052247,10,025N,054E,RICHLAND
"Continental Resources, Inc.",2508322642,-104.7391297,47.9391853,207035,Bidegaray 1-10H,2649,Bidegaray - 40982,3,399.92,1.669812109,10,025N,054E,RICHLAND
"Continental Resources, Inc.",2508322642,-104.7391297,47.9391853,207035,Bidegaray 1-10H,2650,Bidegaray - 40983,4,399.98,1.67006263,10,025N,054E,RICHLAND
"Continental Resources, Inc.",3302500648,-102.9132054,47.401961,207067,Kelling 1-4H,2932,Kelling - Tank 1,1,405.13,1.684532225,4,145N,096W,DUNN
"Continental Resources, Inc.",3302500648,-102.9132054,47.401961,207067,Kelling 1-4H,2933,Kelling - Tank 2,2,405.38,1.683821391,4,145N,096W,DUNN
"Continental Resources, Inc.",3302500648,-102.9132054,47.401961,207067,Kelling 1-4H,2934,Kelling - Tank 3,3,404.65,1.684287201,4,145N,096W,DUNN
"Continental Resources, Inc.",3302500645,-102.8379381,47.4727993,207069,Pletan 1-18H,2937,Pletan - Tank 1,1,405.23,1.684948025,18,146N,095W,DUNN
"Continental Resources, Inc.",3302500645,-102.8379381,47.4727993,207069,Pletan 1-18H,2938,Pletan - Tank 2,2,406.23,1.68560166,18,146N,095W,DUNN
"Continental Resources, Inc.",3302500645,-102.8379381,47.4727993,207069,Pletan 1-18H,2939,Pletan - Tank 3,3,405.29,1.685197505,18,146N,095W,DUNN
"Continental Resources, Inc.",3302500790,-102.9446773,47.4014126,207074,Lorin 1-5H,4128,Lorin - Tank 1,1,404.55165,1.685631875,5,145N,096W,DUNN
"Continental Resources, Inc.",3302500790,-102.9446773,47.4014126,207074,Lorin 1-5H,4129,Lorin - Tank 2,2,404.60445,1.685851875,5,145N,096W,DUNN
"Continental Resources, Inc.",3302500790,-102.9446773,47.4014126,207074,Lorin 1-5H,4130,Lorin - Tank 3,3,404.65725,1.686071875,5,145N,096W,DUNN
"Continental Resources, Inc.",3302500798,-102.9669476,47.4882425,207075,Thorvald 1-6H,4172,Thorvald - Tank 1,1,404.47236,1.6853015,6,146N,096W,DUNN
"Continental Resources, Inc.",3302500798,-102.9669476,47.4882425,207075,Thorvald 1-6H,4173,Thorvald - Tank 2,2,404.41956,1.6850815,6,146N,096W,DUNN
"Continental Resources, Inc.",3302500798,-102.9669476,47.4882425,207075,Thorvald 1-6H,4174,Thorvald - Tank 3,3,404.52516,1.6855215,6,146N,096W,DUNN
"Continental Resources, Inc.",3302500756,-102.9346851,47.5160231,207076,Gale 1-32H,3426,Gale - Tank 1,1,404.56,1.685666667,32,147N,096W,DUNN
"Continental Resources, Inc.",3302500756,-102.9346851,47.5160231,207076,Gale 1-32H,3427,Gale - Tank 2,2,404.29,1.684541667,32,147N,096W,DUNN
"Continental Resources, Inc.",3302500756,-102.9346851,47.5160231,207076,Gale 1-32H,3428,Gale - Tank 3,3,404.45,1.685208333,32,147N,096W,DUNN
"Continental Resources, Inc.",3305302905,-103.0104241,47.7612997,207079,Parrish 1-31H,4101,Parrish - Tank 1,1,404.47236,1.6853015,31,150N,096W,MC KENZIE
"Continental Resources, Inc.",3305302905,-103.0104241,47.7612997,207079,Parrish 1-31H,4102,Parrish - Tank 2,2,404.36676,1.6848615,31,150N,096W,MC KENZIE
"Continental Resources, Inc.",3305302905,-103.0104241,47.7612997,207079,Parrish 1-31H,4103,Parrish - Tank 3,3,404.47236,1.6853015,31,150N,096W,MC KENZIE
"Continental Resources, Inc.",3305302892,-102.9769161,47.7611523,207080,Kirkland 1-33H,3887,Kirkland - Tank 1,1,404.5,1.685416667,33,150N,096W,MC KENZIE
"Continental Resources, Inc.",3305302892,-102.9769161,47.7611523,207080,Kirkland 1-33H,3888,Kirkland - Tank 2,2,404.5,1.685416667,33,150N,096W,MC KENZIE
"Continental Resources, Inc.",3305302892,-102.9769161,47.7611523,207080,Kirkland 1-33H,3889,Kirkland - Tank 3,3,404.45,1.685208333,33,150N,096W,MC KENZIE
"Continental Resources, Inc.",2508322721,-104.6773211,47.983191,207094,Finnicum 1-25H,3073,Finnicum - Tank 1,1,404.08,1.683666667,25,026N,054E,RICHLAND
"Continental Resources, Inc.",2508322721,-104.6773211,47.983191,207094,Finnicum 1-25H,3074,Finnicum - Tank 2,2,404.29,1.684541667,25,026N,054E,RICHLAND
"Continental Resources, Inc.",2508322721,-104.6773211,47.983191,207094,Finnicum 1-25H,3075,Finnicum - Tank 3,3,404.4,1.685,25,026N,054E,RICHLAND
"Continental Resources, Inc.",2508322721,-104.6773211,47.983191,207094,Finnicum 1-25H,3076,Finnicum - Tank 4,4,404.29,1.684541667,25,026N,054E,RICHLAND
"Continental Resources, Inc.",2508322675,-104.5480425,47.8957323,207096,Georgia 1-25,2759,Georgia - Tank 1,1,404.66,1.686083333,25,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322675,-104.5480425,47.8957323,207096,Georgia 1-25,2760,Georgia - Tank 2,2,404.6,1.685833333,25,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322675,-104.5480425,47.8957323,207096,Georgia 1-25,2761,Georgia - Tank 3,3,404.71,1.686291667,25,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322675,-104.5480425,47.8957323,207096,Georgia 1-25,2762,Georgia - Tank 4,4,404.66,1.686083333,25,025N,055E,RICHLAND
"Continental Resources, Inc.",3302500694,-102.920844,47.4868711,207104,Veigel 1-9H,3102,Veigel - Tank 1,1,404.56,1.685666667,9,146N,096W,DUNN
"Continental Resources, Inc.",3302500694,-102.920844,47.4868711,207104,Veigel 1-9H,3103,Veigel - Tank 2,2,404.56,1.685666667,9,146N,096W,DUNN
"Continental Resources, Inc.",3302500694,-102.920844,47.4868711,207104,Veigel 1-9H,3104,Veigel - Tank 3,3,404.45,1.685208333,9,146N,096W,DUNN
"Continental Resources, Inc.",3310502470,-102.8368135,48.3719795,207105,McClintock 1-1H,7109,McClintock - Tank 1,1,400.37856,1.668244,1,156N,095W,WILLIAMS
"Continental Resources, Inc.",3310502470,-102.8368135,48.3719795,207105,McClintock 1-1H,7110,McClintock - Tank 2,2,400.37856,1.668244,1,156N,095W,WILLIAMS
"Continental Resources, Inc.",3310502470,-102.8368135,48.3719795,207105,McClintock 1-1H,7111,McClintock - Tank 3,3,400.37856,1.668244,1,156N,095W,WILLIAMS
